"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","GUST","PRCP","TEMP","VISIB","WDSP"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-08","999.9"," 0.01","  84.4","  4.2","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-09","999.9"," 0.00","  81.7","  3.8","  3.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-10","999.9","99.99","  82.4","  4.2","  2.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-11","999.9"," 0.67","  81.1","  3.9","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-12","999.9"," 0.00","  82.6","  4.0","  4.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-13","999.9"," 0.00","  83.1","  4.0","  5.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-14","999.9"," 0.12","  79.7","  3.7","  4.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-15","999.9"," 0.08","  81.5","  4.0","  5.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-16","999.9"," 1.10","  79.5","  4.0","  3.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-17","999.9"," 0.00","  81.1","  4.2","  4.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-18","999.9"," 0.00","  83.2","  4.1","  2.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-19","999.9"," 0.00","  84.0","  4.1","  7.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-20","999.9"," 0.00","  85.1","  4.3","  5.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-21","999.9"," 0.00","  84.3","  4.3","  3.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-22","999.9"," 0.00","  82.3","  4.3","  5.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-23","999.9"," 0.00","  84.8","  4.3","  6.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-24","999.9"," 0.00","  83.1","  4.1","  4.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-25","999.9"," 0.00","  83.4","  4.3","  4.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-26","999.9"," 0.00","  82.4","  4.0","  3.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-27","999.9"," 0.28","  82.1","  4.0","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-28","999.9"," 0.51","  80.7","  4.0","  3.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-29","999.9"," 0.00","  80.6","  4.0","  3.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-30","999.9","99.99","  81.1","  4.3","  3.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-01-31","999.9"," 0.36","  79.4","  3.9","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-01","999.9"," 0.20","  78.9","  4.0","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-02","999.9"," 0.02","  79.9","  4.0","  1.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-03","999.9"," 1.07","  79.6","  3.9","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-04","999.9"," 0.00","  82.2","  3.9","  7.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-05","999.9"," 0.16","  83.1","  4.2","  5.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-06","999.9"," 0.12","  83.0","  4.0","  4.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-07","999.9"," 0.00","  83.2","  4.0","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-08","999.9"," 0.00","  82.2","  4.0","  6.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-09","999.9"," 0.07","  80.3","  4.0","  4.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-10","999.9"," 0.03","  79.9","  3.9","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-11","999.9"," 0.75","  79.0","  3.7","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-12","999.9"," 0.83","  80.1","  3.8","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-13","999.9"," 0.02","  81.9","  4.0","  4.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-14","999.9"," 0.28","  80.6","  3.7","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-15","999.9"," 0.51","  80.3","  4.2","  4.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-16","999.9"," 0.28","  81.1","  4.0","  3.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-17","999.9"," 0.00","  82.1","  4.1","  2.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-18","999.9"," 0.00","  82.3","  4.0","  3.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-19","999.9"," 0.21","  80.9","  3.7","  2.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-20","999.9"," 1.97","  78.6","  3.6","  1.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-21","999.9"," 0.43","  79.0","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-22","999.9"," 0.16","  81.7","  4.0","  3.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-23","999.9"," 0.04","  83.0","  4.0","  3.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-24","999.9"," 0.00","  82.2","  4.1","  3.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-25","999.9"," 0.01","  81.0","  4.0","  4.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-26","999.9"," 0.04","  82.5","  4.2","  3.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-27","999.9"," 0.00","  83.5","  4.2","  2.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-02-28","999.9"," 0.03","  82.6","  4.2","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-01","999.9"," 0.00","  82.4","  4.0","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-02","999.9"," 0.31","  82.4","  4.1","  3.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-03","999.9"," 0.04","  82.3","  4.0","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-04","999.9"," 0.00","  82.4","  4.0","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-05","999.9"," 0.00","  84.1","  4.2","  3.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-06","999.9"," 0.00","  82.7","  4.3","  2.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-07","999.9"," 0.75","  79.9","  3.8","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-08","999.9"," 0.00","  83.7","  4.2","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-09","999.9"," 0.00","  83.3","  3.8","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-10","999.9"," 0.00","  82.9","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-11","999.9"," 0.00","  83.1","  4.2","  3.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-12","999.9"," 0.08","  84.0","  4.1","  2.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-13","999.9"," 0.00","  86.0","  4.0","  2.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-14","999.9"," 0.08","  85.7","  4.1","  3.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-15","999.9"," 0.00","  85.1","  4.1","  4.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-16","999.9"," 0.00","  84.6","  4.0","  3.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-17","999.9"," 0.00","  83.1","  4.0","  1.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-18","999.9"," 0.31","  80.7","  3.7","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-19","999.9"," 0.02","  83.0","  4.0","  3.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-20","999.9"," 0.57","  81.6","  4.1","  2.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-21","999.9"," 0.47","  81.5","  3.5","  3.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-22","999.9"," 0.00","  82.2","  3.8","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-23","999.9"," 0.24","  79.2","  3.5","  1.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-24","999.9"," 0.00","  84.3","  4.2","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-25","999.9"," 0.00","  83.7","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-26","999.9"," 0.35","  81.8","  3.8","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-27","999.9"," 0.00","  83.5","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-28","999.9"," 0.91","  82.0","  4.2","  1.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-29","999.9"," 0.00","  84.2","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-30","999.9"," 0.00","  84.0","  4.2","  4.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-03-31","999.9"," 0.39","  81.5","  3.9","  3.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-01","999.9"," 0.24","  81.8","  3.9","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-02","999.9"," 0.51","  82.1","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-03","999.9"," 0.00","  81.5","  4.0","  2.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-04","999.9"," 0.00","  82.3","  4.3","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-05","999.9"," 0.00","  84.0","  4.1","  5.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-06","999.9"," 0.00","  82.3","  4.1","  5.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-07","999.9","99.99","  82.7","  4.0","  5.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-08","999.9"," 0.00","  82.6","  4.2","  5.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-09","999.9"," 0.12","  83.9","  4.1","  3.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-10","999.9"," 0.67","  83.6","  4.1","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-11","999.9"," 0.79","  82.1","  3.7","  3.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-12","999.9"," 0.08","  83.1","  4.2","  3.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-13","999.9"," 0.00","  83.7","  4.1","  2.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-14","999.9"," 0.00","  84.2","  4.0","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-15","999.9"," 0.02","  83.8","  4.2","  2.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-16","999.9"," 0.00","  81.5","  4.0","  1.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-17","999.9"," 0.00","  85.1","  4.1","  2.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-18","999.9"," 0.00","  83.3","  4.1","  2.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-19","999.9"," 0.31","  81.5","  4.1","  1.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-20","999.9"," 0.00","  85.8","  4.2","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-21","999.9"," 0.02","  84.9","  3.9","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-22","999.9"," 0.27","  82.4","  4.0","  1.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-23","999.9"," 0.00","  84.3","  4.0","  2.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-24","999.9"," 0.02","  85.0","  4.2","  2.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-25","999.9"," 0.00","  85.9","  4.1","  1.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-26","999.9"," 0.00","  81.9","  4.0","  1.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-27","999.9"," 0.03","  82.8","  4.0","  2.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-28","999.9"," 0.00","  83.7","  4.0","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-29","999.9"," 0.00","  86.1","  4.1","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-04-30","999.9"," 0.00","  84.9","  4.0","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-01","999.9"," 1.26","  83.5","  4.1","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-02","999.9"," 0.16","  82.2","  4.2","  2.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-03","999.9"," 1.81","  83.6","  4.0","  1.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-04","999.9"," 0.00","  83.7","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-05","999.9"," 0.16","  82.9","  4.0","  3.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-06","999.9"," 0.00","  82.2","  4.2","  1.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-07","999.9"," 0.00","  82.5","  4.0","  1.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-08","999.9"," 0.00","  83.3","  4.0","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-09","999.9"," 0.00","  85.3","  4.6","  1.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-10","999.9"," 0.00","  83.1","  4.0","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-11","999.9"," 0.00","  83.4","  4.0","  0.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-12","999.9"," 0.00","  87.1","  4.2","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-13","999.9","99.99","  86.0","  3.8","  1.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-14","999.9"," 0.00","  84.7","  4.0","  1.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-15","999.9"," 0.00","  87.3","  4.3","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-16","999.9"," 0.00","  86.4","  4.0","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-17","999.9"," 0.00","  86.4","  4.3","  2.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-18","999.9"," 0.00","  86.8","  4.3","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-19","999.9"," 0.00","  86.9","  4.0","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-20","999.9"," 0.00","  86.2","  4.3","  1.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-21","999.9"," 1.22","  85.1","  4.3","  3.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-22","999.9"," 0.00","  85.5","  3.8","  1.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-23","999.9"," 0.00","  85.7","  4.3","  1.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-24","999.9"," 0.00","  85.5","  4.0","  3.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-25","999.9"," 0.00","  85.3","  4.3","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-26","999.9"," 0.00","  85.8","  4.3","  1.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-27","999.9"," 0.00","  86.2","  4.0","  1.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-28","999.9"," 0.04","  83.6","  4.2","  1.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-29","999.9","99.99","  80.2","  3.9","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-30","999.9"," 0.00","  84.0","  4.0","  3.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-05-31","999.9"," 0.00","  85.3","  4.1","  3.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-01","999.9"," 0.00","  83.0","  4.2","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-02","999.9"," 0.00","  84.0","  4.0","  1.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-03","999.9"," 0.00","  84.4","  4.0","  1.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-04","999.9"," 0.00","  85.0","  4.3","  1.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-05","999.9"," 0.63","  83.5","  4.2","  3.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-06","999.9"," 0.00","  84.7","  4.0","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-07","999.9"," 0.00","  85.0","  4.2","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-08","999.9"," 0.00","  84.7","  4.1","  3.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-09","999.9"," 0.00","  84.3","  4.3","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-10","999.9","99.99","  85.5","  4.0","  3.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-11","999.9"," 0.00","  84.0","  4.0","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-12","999.9"," 0.00","  86.0","  4.1","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-13","999.9"," 1.30","  82.5","  3.9","  3.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-14","999.9"," 0.00","  83.3","  4.0","  1.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-15","999.9"," 0.12","  84.3","  4.2","  2.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-16","999.9"," 0.00","  84.8","  4.2","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-17","999.9"," 0.00","  85.3","  4.1","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-18","999.9"," 0.00","  84.4","  3.9","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-19","999.9"," 0.00","  84.5","  4.2","  3.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-20","999.9"," 0.00","  84.8","  4.0","  2.4"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-21","999.9"," 0.00","  85.3","  4.2","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-22","999.9"," 0.00","  82.9","  4.0","  1.2"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-23","999.9"," 0.00","  82.6","  4.0","  1.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-24","999.9"," 0.00","  80.5","  3.5","  2.0"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-25","999.9"," 0.12","  83.2","  4.3","  3.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-26","999.9"," 0.35","  81.9","  3.8","  4.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-27","999.9"," 0.00","  83.9","  4.3","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-28","999.9"," 0.00","  83.7","  4.3","  4.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-29","999.9","99.99","  83.6","  3.7","  3.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-06-30","999.9","99.99","  80.7","  3.8","  2.5"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-01","999.9"," 0.00","  84.6","  4.1","  1.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-02","999.9"," 0.00","  85.1","  4.2","  3.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-03","999.9"," 0.00","  85.5","  4.3","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-04","999.9"," 0.00","  86.1","  4.3","  2.1"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-05","999.9"," 0.00","  84.8","  4.3","  1.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-06","999.9"," 0.00","  83.5","  4.0","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-07","999.9"," 0.00","  84.2","  4.1","  1.7"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-08","999.9"," 0.00","  85.4","  4.3","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-09","999.9"," 0.00","  84.2","  4.2","  2.8"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-10","999.9"," 0.24","  82.5","  3.7","  2.6"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-11","999.9"," 0.00","  83.1","  4.0","  1.3"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-12","999.9"," 0.43","  82.8","  4.3","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-13","999.9"," 0.00","  83.2","  4.0","  1.9"
"96745099999","JAKARTA OBSERVATORY, ID","-6.1833333","106.8333333","8.0","2017-07-14","999.9"," 0.00","  83.5","  4.0","  2.5"
