tanggal,lokasi,pm25,aqi,kategori,temperatur,curah_hujan,jarak_pandang,kecepatan_angin
2021-07-31,Jakarta Pusat,36.85,104.3,Tidak Sehat Untuk Kelompok Rentan,28.44,3.05,4.0,3.4
2021-08-01,Jakarta Selatan,33.9,96.8,Sedang,28.5,0.0,3.8,3.3
2021-08-01,Jakarta Pusat,34.15,97.4,Sedang,28.5,0.0,3.8,3.3
2021-08-02,Jakarta Selatan,25.85,79.9,Sedang,28.83,0.0,4.0,2.2
2021-08-02,Jakarta Pusat,26.65,81.6,Sedang,28.83,0.0,4.0,2.2
2021-08-03,Jakarta Selatan,34.85,98.8,Sedang,29.28,0.0,3.5,3.2
2021-08-03,Jakarta Pusat,39.65,111.2,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,3.5,3.2
2021-08-04,Jakarta Selatan,27.9,84.2,Sedang,29.5,0.0,3.9,5.5
2021-08-04,Jakarta Pusat,24.85,77.8,Sedang,29.5,0.0,3.9,5.5
2021-08-05,Jakarta Selatan,36.2,102.7,Tidak Sehat Untuk Kelompok Rentan,26.89,6.1,3.8,2.4
2021-08-05,Jakarta Pusat,39.85,111.7,Tidak Sehat Untuk Kelompok Rentan,26.89,6.1,3.8,2.4
2021-08-06,Jakarta Selatan,41.35,115.4,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,2.6
2021-08-06,Jakarta Pusat,44.2,122.4,Tidak Sehat Untuk Kelompok Rentan,29.0,0.0,4.0,2.6
2021-08-07,Jakarta Selatan,35.15,99.5,Sedang,29.44,0.0,4.0,3.6
2021-08-07,Jakarta Pusat,29.2,87.0,Sedang,29.44,0.0,4.0,3.6
2021-08-08,Jakarta Selatan,38.75,109.0,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,3.8,5.0
2021-08-08,Jakarta Pusat,38.65,108.8,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,3.8,5.0
2021-08-09,Jakarta Selatan,27.6,83.6,Sedang,28.89,60.96,3.8,4.1
2021-08-09,Jakarta Pusat,25.65,79.5,Sedang,28.89,60.96,3.8,4.1
2021-08-10,Jakarta Selatan,28.35,85.2,Sedang,27.33,0.0,3.9,2.2
2021-08-10,Jakarta Pusat,27.7,83.8,Sedang,27.33,0.0,3.9,2.2
2021-08-11,Jakarta Selatan,36.1,102.5,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,2.8
2021-08-11,Jakarta Pusat,33.6,96.2,Sedang,28.89,0.0,4.0,2.8
2021-08-12,Jakarta Selatan,31.4,91.6,Sedang,29.89,0.0,3.8,3.5
2021-08-12,Jakarta Pusat,30.65,90.0,Sedang,29.89,0.0,3.8,3.5
2021-08-13,Jakarta Selatan,45.0,124.4,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.0,2.0
2021-08-13,Jakarta Pusat,51.15,139.5,Tidak Sehat Untuk Kelompok Rentan,28.5,0.0,4.0,2.0
2021-08-14,Jakarta Selatan,54.45,147.7,Tidak Sehat Untuk Kelompok Rentan,29.72,0.0,4.0,3.7
2021-08-14,Jakarta Pusat,53.35,145.0,Tidak Sehat Untuk Kelompok Rentan,29.72,0.0,4.0,3.7
2021-08-15,Jakarta Selatan,32.2,93.3,Sedang,29.78,0.0,4.0,3.9
2021-08-15,Jakarta Pusat,31.3,91.4,Sedang,29.78,0.0,4.0,3.9
2021-08-16,Jakarta Selatan,35.15,99.5,Sedang,29.78,0.0,4.0,3.1
2021-08-16,Jakarta Pusat,34.6,98.3,Sedang,29.78,0.0,4.0,3.1
2021-08-17,Jakarta Selatan,51.6,140.6,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,3.8,2.8
2021-08-17,Jakarta Pusat,47.45,130.4,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,3.8,2.8
2021-08-18,Jakarta Selatan,44.3,122.7,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,4.0,3.9
2021-08-18,Jakarta Pusat,46.45,128.0,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,4.0,3.9
2021-08-19,Jakarta Selatan,49.4,135.2,Tidak Sehat Untuk Kelompok Rentan,28.22,0.0,4.0,4.2
2021-08-19,Jakarta Pusat,48.1,132.0,Tidak Sehat Untuk Kelompok Rentan,28.22,0.0,4.0,4.2
2021-08-20,Jakarta Selatan,42.4,118.0,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,3.7,4.2
2021-08-20,Jakarta Pusat,43.95,121.8,Tidak Sehat Untuk Kelompok Rentan,28.78,0.0,3.7,4.2
2021-08-21,Jakarta Selatan,36.7,104.0,Tidak Sehat Untuk Kelompok Rentan,27.61,0.0,4.0,3.4
2021-08-21,Jakarta Pusat,36.65,103.8,Tidak Sehat Untuk Kelompok Rentan,27.61,0.0,4.0,3.4
2021-08-22,Jakarta Selatan,36.7,104.0,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,3.8,2.0
2021-08-22,Jakarta Pusat,35.5,116.1,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,3.8,2.0
2021-08-23,Jakarta Selatan,32.4,93.7,Sedang,29.22,0.0,4.0,2.6
2021-08-23,Jakarta Pusat,35.5,124.6,Tidak Sehat Untuk Kelompok Rentan,29.22,0.0,4.0,2.6
2021-08-24,Jakarta Selatan,57.15,151.9,Tidak Sehat,28.72,0.0,3.7,3.1
2021-08-24,Jakarta Pusat,64.1,155.4,Tidak Sehat,28.72,0.0,3.7,3.1
2021-08-25,Jakarta Selatan,35.35,99.9,Sedang,29.11,0.0,4.0,2.5
2021-08-25,Jakarta Pusat,37.05,104.8,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.5
2021-08-26,Jakarta Selatan,30.05,88.7,Sedang,29.5,0.0,4.0,3.3
2021-08-26,Jakarta Pusat,36.45,103.3,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.0,3.3
2021-08-27,Jakarta Selatan,45.4,125.4,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.9
2021-08-27,Jakarta Pusat,54.1,146.8,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.9
2021-08-28,Jakarta Selatan,45.1,124.6,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.0,2.1
2021-08-28,Jakarta Pusat,47.8,131.3,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.0,2.1
2021-08-29,Jakarta Selatan,60.95,153.8,Tidak Sehat,28.83,0.0,3.8,1.6
2021-08-29,Jakarta Pusat,72.4,159.7,Tidak Sehat,28.83,0.0,3.8,1.6
2021-08-30,Jakarta Selatan,64.65,155.7,Tidak Sehat,29.44,0.0,4.0,4.0
2021-08-30,Jakarta Pusat,66.5,156.7,Tidak Sehat,29.44,0.0,4.0,4.0
2021-08-31,Jakarta Selatan,46.15,127.2,Tidak Sehat Untuk Kelompok Rentan,29.17,0.0,3.9,1.8
2021-08-31,Jakarta Pusat,49.5,135.5,Tidak Sehat Untuk Kelompok Rentan,29.17,0.0,3.9,1.8
2021-09-01,Jakarta Selatan,41.9,116.8,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,3.8,2.4
2021-09-01,Jakarta Pusat,40.2,112.6,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,3.8,2.4
2021-09-02,Jakarta Selatan,44.3,122.7,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,1.7
2021-09-02,Jakarta Pusat,43.35,120.3,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,4.0,1.7
2021-09-03,Jakarta Selatan,45.25,125.0,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.0,1.9
2021-09-03,Jakarta Pusat,49.2,134.7,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.0,1.9
2021-09-04,Jakarta Selatan,36.3,103.0,Tidak Sehat Untuk Kelompok Rentan,29.17,0.0,4.0,1.7
2021-09-04,Jakarta Pusat,37.6,106.2,Tidak Sehat Untuk Kelompok Rentan,29.17,0.0,4.0,1.7
2021-09-05,Jakarta Selatan,47.1,129.6,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,3.8,4.2
2021-09-05,Jakarta Pusat,42.0,117.0,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,3.8,4.2
2021-09-06,Jakarta Selatan,51.45,140.3,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.0,2.9
2021-09-06,Jakarta Pusat,65.0,155.9,Tidak Sehat,29.5,0.0,4.0,2.9
2021-09-07,Jakarta Selatan,39.55,111.0,Tidak Sehat Untuk Kelompok Rentan,27.67,9.91,3.8,2.4
2021-09-07,Jakarta Pusat,32.55,94.0,Sedang,27.67,9.91,3.8,2.4
2021-09-08,Jakarta Selatan,38.8,109.1,Tidak Sehat Untuk Kelompok Rentan,27.44,22.1,3.9,4.4
2021-09-08,Jakarta Pusat,40.4,113.1,Tidak Sehat Untuk Kelompok Rentan,27.44,22.1,3.9,4.4
2021-09-09,Jakarta Selatan,27.4,83.2,Sedang,28.67,0.0,3.8,2.5
2021-09-09,Jakarta Pusat,28.85,86.2,Sedang,28.67,0.0,3.8,2.5
2021-09-10,Jakarta Selatan,29.05,86.6,Sedang,29.39,0.0,4.0,2.8
2021-09-10,Jakarta Pusat,36.3,103.0,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.0,2.8
2021-09-11,Jakarta Selatan,47.75,131.2,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.0,1.9
2021-09-11,Jakarta Pusat,43.1,119.7,Tidak Sehat Untuk Kelompok Rentan,29.56,0.0,4.0,1.9
2021-09-12,Jakarta Selatan,40.35,112.9,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,2.8
2021-09-12,Jakarta Pusat,38.7,108.9,Tidak Sehat Untuk Kelompok Rentan,28.89,0.0,4.0,2.8
2021-09-13,Jakarta Selatan,22.05,71.9,Sedang,29.0,0.25,3.8,3.5
2021-09-13,Jakarta Pusat,21.85,71.5,Sedang,29.0,0.25,3.8,3.5
2021-09-14,Jakarta Selatan,21.15,70.0,Sedang,26.0,5.59,3.8,2.0
2021-09-14,Jakarta Pusat,19.25,66.0,Sedang,26.0,5.59,3.8,2.0
2021-09-15,Jakarta Selatan,25.8,79.8,Sedang,28.89,0.0,4.0,3.0
2021-09-15,Jakarta Pusat,26.65,81.6,Sedang,28.89,0.0,4.0,3.0
2021-09-16,Jakarta Pusat,21.3,70.3,Sedang,29.61,0.0,3.9,2.6
2021-09-16,Jakarta Selatan,20.75,69.2,Sedang,29.61,0.0,3.9,2.6
2021-09-17,Jakarta Pusat,25.2,78.5,Sedang,30.22,0.0,4.0,1.9
2021-09-17,Jakarta Selatan,24.4,76.9,Sedang,30.22,0.0,4.0,1.9
2021-09-18,Jakarta Pusat,32.05,93.0,Sedang,30.78,0.0,4.0,1.2
2021-09-18,Jakarta Selatan,29.15,86.9,Sedang,30.78,0.0,4.0,1.2
2021-09-19,Jakarta Pusat,41.75,116.4,Tidak Sehat Untuk Kelompok Rentan,28.5,17.02,4.0,2.5
2021-09-19,Jakarta Selatan,35.0,99.2,Sedang,28.5,17.02,4.0,2.5
2021-09-20,Jakarta Pusat,29.2,87.0,Sedang,29.28,0.0,4.0,1.1
2021-09-20,Jakarta Selatan,31.45,91.7,Sedang,29.28,0.0,4.0,1.1
2021-09-21,Jakarta Pusat,38.55,108.5,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.0,2.1
2021-09-21,Jakarta Selatan,34.7,98.5,Sedang,29.06,0.0,4.0,2.1
2021-09-22,Jakarta Pusat,29.3,87.2,Sedang,29.89,0.0,4.0,2.7
2021-09-22,Jakarta Selatan,30.65,90.0,Sedang,29.89,0.0,4.0,2.7
2021-09-23,Jakarta Pusat,32.9,94.7,Sedang,30.06,0.0,4.0,3.2
2021-09-23,Jakarta Selatan,36.6,103.7,Tidak Sehat Untuk Kelompok Rentan,30.06,0.0,4.0,3.2
2021-09-24,Jakarta Pusat,29.05,86.6,Sedang,30.0,0.0,4.0,3.9
2021-09-24,Jakarta Selatan,34.3,97.7,Sedang,30.0,0.0,4.0,3.9
2021-09-25,Jakarta Pusat,27.75,83.9,Sedang,30.11,0.0,3.8,4.4
2021-09-25,Jakarta Selatan,33.35,95.7,Sedang,30.11,0.0,3.8,4.4
2021-09-26,Jakarta Pusat,37.55,106.0,Tidak Sehat Untuk Kelompok Rentan,29.17,18.03,4.0,3.4
2021-09-26,Jakarta Selatan,34.05,97.2,Sedang,29.17,18.03,4.0,3.4
2021-09-27,Jakarta Pusat,34.35,97.8,Sedang,29.5,0.0,4.0,2.7
2021-09-27,Jakarta Selatan,35.8,101.7,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,4.0,2.7
2021-09-28,Jakarta Pusat,26.95,82.2,Sedang,29.5,0.0,3.9,3.6
2021-09-28,Jakarta Selatan,27.0,82.3,Sedang,29.5,0.0,3.9,3.6
2021-09-29,Jakarta Pusat,47.1,129.6,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,3.8,2.6
2021-09-29,Jakarta Selatan,40.65,113.7,Tidak Sehat Untuk Kelompok Rentan,29.78,0.0,3.8,2.6
2021-09-30,Jakarta Pusat,57.55,152.1,Tidak Sehat,29.11,2.03,4.0,3.0
2021-09-30,Jakarta Selatan,57.3,151.9,Tidak Sehat,29.11,2.03,4.0,3.0
2021-10-01,Jakarta Pusat,43.35,120.3,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.5
2021-10-01,Jakarta Selatan,42.0,117.0,Tidak Sehat Untuk Kelompok Rentan,29.67,0.0,4.0,2.5
2021-10-02,Jakarta Pusat,59.75,153.2,Tidak Sehat,28.89,0.0,4.0,2.3
2021-10-02,Jakarta Selatan,56.2,151.4,Tidak Sehat,28.89,0.0,4.0,2.3
2021-10-03,Jakarta Pusat,38.3,107.9,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,3.8,4.2
2021-10-03,Jakarta Selatan,40.35,112.9,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,3.8,4.2
2021-10-04,Jakarta Pusat,48.45,132.9,Tidak Sehat Untuk Kelompok Rentan,28.33,16.0,4.0,2.6
2021-10-04,Jakarta Selatan,46.95,129.2,Tidak Sehat Untuk Kelompok Rentan,28.33,16.0,4.0,2.6
2021-10-05,Jakarta Pusat,33.9,96.8,Sedang,29.28,0.0,4.0,3.4
2021-10-05,Jakarta Selatan,34.65,98.4,Sedang,29.28,0.0,4.0,3.4
2021-10-06,Jakarta Pusat,34.65,98.4,Sedang,28.94,0.0,4.0,1.5
2021-10-06,Jakarta Selatan,41.65,116.1,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,4.0,1.5
2021-10-07,Jakarta Pusat,29.8,88.2,Sedang,29.33,0.0,3.8,3.1
2021-10-07,Jakarta Selatan,24.45,77.0,Sedang,29.33,0.0,3.8,3.1
2021-10-08,Jakarta Pusat,31.9,92.6,Sedang,29.06,0.0,4.0,3.5
2021-10-08,Jakarta Selatan,36.05,102.4,Tidak Sehat Untuk Kelompok Rentan,29.06,0.0,4.0,3.5
2021-10-09,Jakarta Pusat,32.0,92.8,Sedang,30.22,0.0,4.0,3.1
2021-10-09,Jakarta Selatan,32.7,94.3,Sedang,30.22,0.0,4.0,3.1
2021-10-10,Jakarta Pusat,45.9,126.6,Tidak Sehat Untuk Kelompok Rentan,29.94,0.0,4.0,3.1
2021-10-10,Jakarta Selatan,40.25,112.7,Tidak Sehat Untuk Kelompok Rentan,29.94,0.0,4.0,3.1
2021-10-11,Jakarta Pusat,37.1,104.9,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,3.8,4.5
2021-10-11,Jakarta Selatan,38.95,109.5,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,3.8,4.5
2021-10-12,Jakarta Pusat,35.9,102.0,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.0,3.1
2021-10-12,Jakarta Selatan,35.95,102.1,Tidak Sehat Untuk Kelompok Rentan,30.11,0.0,4.0,3.1
2021-10-13,Jakarta Pusat,39.85,111.7,Tidak Sehat Untuk Kelompok Rentan,30.33,0.0,4.0,2.5
2021-10-13,Jakarta Selatan,33.1,95.2,Sedang,30.33,0.0,4.0,2.5
2021-10-14,Jakarta Pusat,56.0,151.3,Tidak Sehat,29.83,0.0,3.7,2.4
2021-10-14,Jakarta Selatan,53.95,146.4,Tidak Sehat Untuk Kelompok Rentan,29.83,0.0,3.7,2.4
2021-10-15,Jakarta Pusat,63.6,155.2,Tidak Sehat,29.89,0.0,4.0,2.4
2021-10-15,Jakarta Selatan,61.75,154.2,Tidak Sehat,29.89,0.0,4.0,2.4
2021-10-16,Jakarta Pusat,48.0,131.8,Tidak Sehat Untuk Kelompok Rentan,30.5,0.0,4.0,2.9
2021-10-16,Jakarta Selatan,59.3,153.0,Tidak Sehat,30.5,0.0,4.0,2.9
2021-10-17,Jakarta Pusat,52.0,141.6,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,3.4,2.4
2021-10-17,Jakarta Selatan,42.65,118.6,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,3.4,2.4
2021-10-18,Jakarta Pusat,25.0,78.1,Sedang,25.89,21.08,3.7,0.4
2021-10-18,Jakarta Selatan,17.1,61.5,Sedang,25.89,21.08,3.7,0.4
2021-10-19,Jakarta Pusat,21.05,69.8,Sedang,28.44,0.0,3.9,3.0
2021-10-19,Jakarta Selatan,18.05,63.5,Sedang,28.44,0.0,3.9,3.0
2021-10-20,Jakarta Pusat,28.55,85.6,Sedang,29.11,44.96,3.8,2.7
2021-10-20,Jakarta Selatan,26.05,80.3,Sedang,29.11,44.96,3.8,2.7
2021-10-21,Jakarta Pusat,33.6,96.2,Sedang,28.72,0.0,3.9,0.9
2021-10-21,Jakarta Selatan,30.75,90.2,Sedang,28.72,0.0,3.9,0.9
2021-10-22,Jakarta Pusat,51.5,140.4,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.0,2.1
2021-10-22,Jakarta Selatan,45.4,125.4,Tidak Sehat Untuk Kelompok Rentan,29.39,0.0,4.0,2.1
2021-10-23,Jakarta Pusat,39.65,111.2,Tidak Sehat Untuk Kelompok Rentan,29.72,0.0,3.8,2.4
2021-10-23,Jakarta Selatan,42.95,119.3,Tidak Sehat Untuk Kelompok Rentan,29.72,0.0,3.8,2.4
2021-10-24,Jakarta Pusat,43.2,120.0,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,4.0,2.3
2021-10-24,Jakarta Selatan,54.6,148.0,Tidak Sehat Untuk Kelompok Rentan,30.28,0.0,4.0,2.3
2021-10-25,Jakarta Pusat,44.0,121.9,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,3.9,2.1
2021-10-25,Jakarta Selatan,44.1,122.2,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,3.9,2.1
2021-10-26,Jakarta Selatan,35.35,99.9,Sedang,30.0,0.0,4.0,2.6
2021-10-26,Jakarta Pusat,44.6,123.4,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.0,2.6
2021-10-27,Jakarta Pusat,35.5,92.4,Sedang,28.22,22.1,3.7,3.9
2021-10-27,Jakarta Selatan,35.45,100.1,Sedang,28.22,22.1,3.7,3.9
2021-10-28,Jakarta Pusat,35.5,100.1,Sedang,27.06,7.87,3.9,1.6
2021-10-28,Jakarta Selatan,29.6,87.8,Sedang,27.06,7.87,3.9,1.6
2021-10-29,Jakarta Pusat,35.5,98.6,Sedang,29.33,0.0,4.0,2.5
2021-10-29,Jakarta Selatan,35.45,100.1,Sedang,29.33,0.0,4.0,2.5
2021-10-30,Jakarta Pusat,35.5,100.1,Sedang,28.89,0.0,3.8,4.1
2021-10-30,Jakarta Selatan,28.4,85.3,Sedang,28.89,0.0,3.8,4.1
2021-10-31,Jakarta Pusat,35.5,100.1,Sedang,28.89,0.0,3.9,2.3
2021-10-31,Jakarta Selatan,34.75,98.6,Sedang,28.89,0.0,3.9,2.3
2021-11-01,Jakarta Pusat,35.5,100.1,Sedang,27.5,2.03,3.8,1.2
2021-11-01,Jakarta Selatan,42.85,119.1,Tidak Sehat Untuk Kelompok Rentan,27.5,2.03,3.8,1.2
2021-11-02,Jakarta Pusat,35.5,100.1,Sedang,28.44,0.0,4.0,1.8
2021-11-02,Jakarta Selatan,28.65,85.8,Sedang,28.44,0.0,4.0,1.8
2021-11-03,Jakarta Selatan,35.4,100.0,Sedang,29.0,0.51,4.0,1.6
2021-11-03,Jakarta Pusat,35.5,93.8,Sedang,29.0,0.51,4.0,1.6
2021-11-04,Jakarta Selatan,44.7,123.7,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,3.8,3.5
2021-11-04,Jakarta Pusat,40.4,113.1,Tidak Sehat Untuk Kelompok Rentan,28.61,0.0,3.8,3.5
2021-11-05,Jakarta Selatan,42.0,117.0,Tidak Sehat Untuk Kelompok Rentan,27.72,2.03,3.8,1.0
2021-11-05,Jakarta Pusat,44.4,122.9,Tidak Sehat Untuk Kelompok Rentan,27.72,2.03,3.8,1.0
2021-11-06,Jakarta Pusat,25.2,78.5,Sedang,29.83,0.0,4.0,4.0
2021-11-06,Jakarta Selatan,23.4,74.8,Sedang,29.83,0.0,4.0,4.0
2021-11-07,Jakarta Pusat,19.75,67.1,Sedang,27.11,19.05,3.7,3.6
2021-11-07,Jakarta Selatan,20.6,68.9,Sedang,27.11,19.05,3.7,3.6
2021-11-08,Jakarta Selatan,25.8,79.8,Sedang,28.83,0.0,3.9,2.2
2021-11-08,Jakarta Pusat,31.05,90.9,Sedang,28.83,0.0,3.9,2.2
2021-11-09,Jakarta Pusat,30.1,88.9,Sedang,28.89,2.03,4.0,2.4
2021-11-09,Jakarta Selatan,44.1,122.2,Tidak Sehat Untuk Kelompok Rentan,28.89,2.03,4.0,2.4
2021-11-10,Jakarta Selatan,17.1,61.5,Sedang,28.56,2.03,3.9,2.5
2021-11-10,Jakarta Pusat,21.45,70.7,Sedang,28.56,2.03,3.9,2.5
2021-11-11,Jakarta Selatan,18.35,64.1,Sedang,28.72,0.0,3.6,5.8
2021-11-11,Jakarta Pusat,19.15,65.8,Sedang,28.72,0.0,3.6,5.8
2021-11-12,Jakarta Pusat,20.0,67.6,Sedang,28.44,25.91,3.8,1.0
2021-11-12,Jakarta Selatan,13.95,54.9,Sedang,28.44,25.91,3.8,1.0
2021-11-13,Jakarta Pusat,37.6,106.2,Tidak Sehat Untuk Kelompok Rentan,27.22,30.73,3.8,1.6
2021-11-13,Jakarta Selatan,37.6,106.2,Tidak Sehat Untuk Kelompok Rentan,27.22,30.73,3.8,1.6
2021-11-14,Jakarta Pusat,13.45,53.8,Sedang,29.44,1.02,3.5,2.6
2021-11-14,Jakarta Selatan,15.5,58.2,Sedang,29.44,1.02,3.5,2.6
2021-11-15,Jakarta Pusat,13.5,53.9,Sedang,27.72,0.0,3.6,3.0
2021-11-15,Jakarta Selatan,13.9,54.8,Sedang,27.72,0.0,3.6,3.0
2021-11-16,Jakarta Selatan,12.8,52.5,Sedang,29.67,2.03,4.0,3.5
2021-11-16,Jakarta Pusat,12.4,51.6,Sedang,29.67,2.03,4.0,3.5
2021-11-17,Jakarta Selatan,36.55,103.6,Tidak Sehat Untuk Kelompok Rentan,30.0,0.0,4.0,2.4
2021-11-17,Jakarta Pusat,28.55,85.6,Sedang,30.0,0.0,4.0,2.4
2021-11-18,Jakarta Selatan,36.85,104.3,Tidak Sehat Untuk Kelompok Rentan,29.44,0.0,4.0,1.4
2021-11-18,Jakarta Pusat,30.0,88.6,Sedang,29.44,0.0,4.0,1.4
2021-11-19,Jakarta Pusat,8.6,35.8,Baik,28.0,0.0,4.0,3.1
2021-11-19,Jakarta Selatan,7.8,32.5,Baik,28.0,0.0,4.0,3.1
2021-11-20,Jakarta Selatan,19.5,66.6,Sedang,28.0,7.11,3.7,3.3
2021-11-20,Jakarta Pusat,18.45,64.4,Sedang,28.0,7.11,3.7,3.3
2021-11-21,Jakarta Selatan,14.95,57.0,Sedang,29.67,0.0,4.0,4.6
2021-11-21,Jakarta Pusat,14.0,55.0,Sedang,29.67,0.0,4.0,4.6
2021-11-22,Jakarta Selatan,8.05,33.5,Baik,29.22,0.0,4.0,3.3
2021-11-22,Jakarta Pusat,8.3,34.6,Baik,29.22,0.0,4.0,3.3
2021-11-23,Jakarta Pusat,5.15,21.5,Baik,27.83,0.0,4.0,8.2
2021-11-23,Jakarta Selatan,4.85,20.2,Baik,27.83,0.0,4.0,8.2
2021-11-24,Jakarta Pusat,12.9,52.7,Sedang,29.5,0.0,3.8,4.0
2021-11-24,Jakarta Selatan,13.85,54.7,Sedang,29.5,0.0,3.8,4.0
2021-11-25,Jakarta Pusat,16.65,60.6,Sedang,29.0,0.0,4.0,1.7
2021-11-25,Jakarta Selatan,19.0,65.5,Sedang,29.0,0.0,4.0,1.7
2021-11-26,Jakarta Pusat,20.75,69.2,Sedang,27.5,34.54,3.9,3.5
2021-11-26,Jakarta Selatan,23.6,75.2,Sedang,27.5,34.54,3.9,3.5
2021-11-27,Jakarta Pusat,8.35,34.8,Baik,27.11,4.06,3.9,4.3
2021-11-27,Jakarta Selatan,7.85,32.7,Baik,27.11,4.06,3.9,4.3
2021-11-28,Jakarta Pusat,7.95,33.1,Baik,27.89,0.0,3.7,9.9
2021-11-28,Jakarta Selatan,5.55,23.1,Baik,27.89,0.0,3.7,9.9
2021-11-29,Jakarta Selatan,10.85,45.2,Baik,28.89,0.0,4.0,4.1
2021-11-29,Jakarta Pusat,8.3,34.6,Baik,28.89,0.0,4.0,4.1
2021-11-30,Jakarta Selatan,20.25,68.1,Sedang,29.06,0.0,4.0,3.1
2021-11-30,Jakarta Pusat,27.9,84.2,Sedang,29.06,0.0,4.0,3.1
2021-12-01,Jakarta Pusat,16.65,60.6,Sedang,29.78,0.0,4.0,5.8
2021-12-01,Jakarta Selatan,18.0,63.4,Sedang,29.78,0.0,4.0,5.8
2021-12-02,Jakarta Selatan,11.3,47.1,Baik,30.78,0.0,4.0,5.9
2021-12-02,Jakarta Pusat,13.0,52.9,Sedang,30.78,0.0,4.0,5.9
2021-12-03,Jakarta Pusat,19.7,67.0,Sedang,29.44,0.0,3.9,3.5
2021-12-03,Jakarta Selatan,21.35,70.5,Sedang,29.44,0.0,3.9,3.5
2021-12-04,Jakarta Selatan,14.2,55.4,Sedang,26.5,3.05,3.8,1.9
2021-12-04,Jakarta Pusat,18.5,64.5,Sedang,26.5,3.05,3.8,1.9
2021-12-05,Jakarta Pusat,27.05,82.4,Sedang,26.17,11.94,3.5,0.6
2021-12-05,Jakarta Selatan,21.5,70.8,Sedang,26.17,11.94,3.5,0.6
2021-12-06,Jakarta Selatan,29.0,86.5,Sedang,26.78,39.88,3.8,2.4
2021-12-06,Jakarta Pusat,35.15,99.5,Sedang,26.78,39.88,3.8,2.4
2021-12-07,Jakarta Selatan,17.15,61.6,Sedang,26.83,2.03,3.7,1.9
2021-12-07,Jakarta Pusat,11.45,47.7,Baik,26.83,2.03,3.7,1.9
2021-12-08,Jakarta Selatan,22.0,71.8,Sedang,28.0,25.91,3.9,4.2
2021-12-08,Jakarta Pusat,22.35,72.6,Sedang,28.0,25.91,3.9,4.2
2021-12-09,Jakarta Pusat,13.3,53.5,Sedang,27.89,0.51,4.0,3.0
2021-12-09,Jakarta Selatan,18.9,65.3,Sedang,27.89,0.51,4.0,3.0
2021-12-10,Jakarta Selatan,17.6,62.6,Sedang,28.0,2.03,3.7,4.5
2021-12-10,Jakarta Pusat,26.6,81.5,Sedang,28.0,2.03,3.7,4.5
2021-12-11,Jakarta Pusat,16.55,60.4,Sedang,27.83,0.0,4.0,2.5
